,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,99.16347,99.14005,99.29826,100.7084,,100.5737,,99.32711,99.51497,100.4787,,98.76411,98.20175,99.75182,,,99.84004,,98.36195,,100.0343,,99.95529,98.97988,100.4287,,100.8825,101.7774
,99.12762,99.01692,99.34591,100.7113,,100.5096,,99.40755,99.5296,100.8041,,99.1459,98.2336,99.77708,,,99.7463,,98.37913,,100.1546,,99.90593,98.88654,100.4913,,101.1465,101.6814
,99.12344,98.93965,99.45345,100.7178,,100.3462,,99.51119,99.57147,101.1343,,99.72545,98.31921,99.84792,,,99.65867,,98.42693,,100.2137,,99.85239,98.80596,100.5689,,101.3931,101.58
,99.15589,98.91699,99.62071,100.7464,,100.1543,,99.61976,99.61534,101.4321,,100.3959,98.45441,99.9473,,,99.59778,,98.47366,,100.2068,,99.80145,98.76608,100.6234,,101.5807,101.4902
,99.21631,98.93904,99.79187,100.8042,,100.0182,,99.71927,99.63546,101.6864,,101.0925,98.62437,100.0753,,,99.59425,,98.51988,,100.1625,,99.75794,98.82259,100.6834,,101.6744,101.4094
,99.29446,98.98059,99.91376,100.8863,,99.97526,,99.81591,99.61655,101.9355,,101.7216,98.83389,100.2346,,,99.64343,,98.55721,,100.0918,,99.72375,98.98679,100.726,,101.676,101.3461
,99.37876,99.03367,99.9513,100.9757,,100.0262,,99.93302,99.56423,102.185,,102.18,99.06479,100.4273,,,99.72582,,98.55781,,99.99729,,99.69534,99.24537,100.7092,,101.593,101.3179
,99.46876,99.09776,99.906,101.0756,,100.1666,,100.0902,99.52692,102.4666,,102.4337,99.29642,100.6391,,,99.80497,,98.53287,,99.88481,,99.66597,99.56609,100.63,,101.4586,101.3536
,99.56471,99.17741,99.84655,101.1922,,100.4185,,100.2728,99.55675,102.747,,102.5942,99.54973,100.8575,,,99.92148,,98.49851,,99.76904,,99.63202,99.88944,100.5104,,101.3216,101.4862
,99.66626,99.28252,99.83932,101.3194,,100.734,,100.4453,99.68021,103.0146,,102.6856,99.83118,101.0684,,,100.0946,,98.46203,,99.66534,,99.59191,100.1794,100.3942,,101.2202,101.6724
,99.76551,99.4224,99.88233,101.4431,,101.0715,,100.5788,99.89767,103.2849,,102.7059,100.1351,101.2699,,,100.299,,98.43593,,99.56865,,99.54752,100.435,100.2854,,101.193,101.8532
,99.85976,99.5842,99.97922,101.5508,,101.4175,,100.6646,100.1934,103.6206,,102.6688,100.4653,101.4615,,,100.5307,,98.42828,,99.47072,,99.5161,100.6364,100.1586,,101.2552,101.987
,99.95267,99.758,100.1146,101.6371,,101.7601,,100.7263,100.5244,104.0271,,102.5887,100.8252,101.6367,,,100.7799,,98.45441,,99.38017,,99.50298,100.8048,99.99726,,101.3663,102.0505
,100.0534,99.93542,100.2584,101.7041,,102.0674,,100.7719,100.8562,104.4674,,102.4911,101.1806,101.8123,,,101.0284,,98.53115,,99.32313,,99.51035,100.9533,99.81023,,101.4833,102.0339
,100.163,100.1105,100.3783,101.7493,,102.3094,,100.8037,101.1452,104.8981,,102.3178,101.5062,102.0106,,,101.2356,,98.64919,,99.3452,,99.53226,101.0604,99.6284,,101.5646,101.9437
,100.2791,100.2814,100.4645,101.755,,102.4648,,100.8122,101.3739,105.2493,,102.0288,101.7565,102.2195,,,101.3948,,98.81442,,99.48714,,99.56227,101.13,99.47004,,101.5895,101.7868
,100.3937,100.4523,100.5321,101.7189,,102.5757,,100.8028,101.5582,105.4804,,101.6859,101.9401,102.41,,,101.4941,,99.03681,,99.72938,,99.5955,101.1808,99.40181,,101.5949,101.5816
,100.5006,100.6367,100.5984,101.6438,,102.6336,,100.7715,101.7104,105.5549,,101.2588,102.0664,102.568,,,101.5502,,99.32091,,100.0387,,99.62605,101.229,99.48808,,101.623,101.3622
,100.593,100.8392,100.6961,101.5358,,102.6423,,100.7226,101.8544,105.44,,100.8224,102.1607,102.7214,,,101.5604,,99.66687,,100.3606,,99.64963,101.2846,99.70651,,101.6916,101.1666
,100.6726,101.0574,100.8631,101.408,,102.6196,,100.6817,102.0089,105.2161,,100.5141,102.248,102.8936,,,101.5422,,100.0565,,100.6701,,99.66092,101.3434,100.0084,,101.8239,101.002
,100.7375,101.2758,101.0841,101.2836,,102.5783,,100.6607,102.152,104.9353,,100.423,102.3279,103.068,,,101.5579,,100.4742,,100.9613,,99.6703,101.4306,100.3557,,102.0033,100.8479
,100.7926,101.4688,101.305,101.1744,,102.5115,,100.6643,102.244,104.6362,,100.5927,102.4234,103.2076,,,101.6226,,100.9033,,101.2057,,99.68169,101.5357,100.7014,,102.1315,100.6767
,100.8436,101.6274,101.4904,101.0827,,102.3985,,100.6889,102.2647,104.2981,,100.9001,102.546,103.2776,,,101.7169,,101.3331,,101.4124,,99.69384,101.6353,101.0064,,102.1195,100.4952
,100.8896,101.7584,101.6155,101.0008,,102.2003,,100.7292,102.1987,103.9261,,101.1229,102.6629,103.273,,,101.8218,,101.743,,101.5877,,99.70013,101.7155,101.2691,,101.9363,100.3005
,100.94,101.8762,101.6997,100.9148,,101.9171,,100.7724,102.0501,103.5325,,101.1539,102.7364,103.1767,,,101.8957,,102.1474,,101.7524,,99.69397,101.7506,101.5019,,101.6428,100.0946
,100.9947,101.9744,101.7491,100.8112,,101.5427,,100.8035,101.8402,103.1157,,100.9528,102.743,102.9875,,,101.9362,,102.5425,,101.9309,,99.66943,101.7428,101.7599,,101.3141,99.88584
,101.0532,102.0379,101.7323,100.6793,,101.0979,,100.8104,101.6063,102.6584,,100.6868,102.6754,102.7289,,,101.9386,,102.906,,102.1108,,99.61992,101.6867,102.0061,,100.9981,99.65969
,101.107,102.05,101.63,100.5245,,100.6192,,100.7902,101.3776,102.1997,,100.5141,102.563,102.413,,,101.9011,,103.2127,,102.2632,,99.55032,101.6062,102.2149,,100.6852,99.39075
,101.1507,102.0049,101.4621,100.3655,,100.1009,,100.742,101.1629,101.7586,,100.4709,102.4169,102.0424,,,101.8124,,103.4318,,102.3452,,99.47408,101.4845,102.3493,,100.3375,99.08215
,101.1782,101.9225,101.2695,100.2214,,99.53448,,100.6682,100.9747,101.2893,,100.53,102.2198,101.6252,,,101.6697,,103.5155,,102.3414,,99.39381,101.3313,102.3689,,99.94511,98.74502
,101.1838,101.8259,101.0869,100.0914,,98.91919,,100.5733,100.7966,100.7505,,100.6223,101.9617,101.1845,,,101.4881,,103.4417,,102.2873,,99.32751,101.1596,102.2891,,99.51987,98.38374
,101.1549,101.7261,100.8878,99.94098,,98.28336,,100.4576,100.5872,100.2206,,100.6003,101.6616,100.7257,,102.9795,101.2692,,103.2158,,102.2006,,99.2845,100.9091,102.1328,,99.06195,97.99352
,101.0993,101.6177,100.6146,99.77631,,97.68159,,100.325,100.319,99.75462,,100.3578,101.3444,100.2603,,103.3951,101.0004,,102.8761,,102.1072,,99.26244,100.5854,101.8669,,98.56587,97.62289
,101.0486,101.4902,100.2642,99.64901,,97.14841,,100.1844,99.99135,99.34897,,99.93407,101.0399,99.82108,,103.837,100.6816,,102.4803,,102.0291,,99.25938,100.2236,101.5431,,98.04391,97.4172
,101.0288,101.3364,99.87907,99.6302,,96.74481,,100.0375,99.63956,98.99581,,99.53269,100.7936,99.42915,,104.2518,100.3312,,102.0759,,101.9671,,99.27396,99.85931,101.2243,,97.55549,97.48164
,101.0525,101.1552,99.50316,99.7684,,96.51049,,99.91497,99.31776,98.71465,,99.34021,100.6137,99.1174,,104.611,99.98294,,101.6953,,101.9265,,99.30195,99.52794,100.9522,,97.13078,97.85554
,101.1198,100.9495,99.14563,100.0493,,96.44454,,99.82682,99.07162,98.51774,,99.46334,100.4787,98.89074,,104.905,99.66593,,101.3855,,101.8959,,99.3409,99.22812,100.7726,,96.79799,98.44568
,101.2175,100.7161,98.82626,100.4051,,96.56323,,99.76978,98.90448,98.38457,,99.86436,100.3477,98.75562,,105.0966,99.41069,,101.1913,,101.8548,,99.3836,98.97116,100.6564,,96.58958,99.10616
,101.3233,100.4642,98.5708,100.7547,,96.82401,,99.73746,98.80414,98.3521,,100.3731,100.2116,98.73288,,105.1167,99.22577,,101.0761,,101.8024,,99.41765,98.77477,100.5704,,96.53996,99.68295
,101.418,100.2065,98.39552,101.018,,97.15891,,99.72655,98.74348,98.43124,,100.8422,100.0984,98.80972,,104.9815,99.10843,,100.9965,,101.7454,,99.43069,98.66618,100.5234,,96.63333,100.0716
,101.4904,99.9609,98.29517,101.1412,,97.48316,,99.7307,98.71068,98.62078,,101.2128,100.0268,98.95629,,104.7577,99.03588,,100.901,,101.6824,,99.41466,98.65694,100.4756,,96.85173,100.2436
,101.544,99.73151,98.24802,101.1141,,97.73553,,99.75311,98.70654,98.87306,,101.4242,100.0002,99.15498,,104.5351,98.96346,,100.7593,,101.6047,,99.37108,98.71237,100.4251,,97.18522,100.242
,101.5865,99.52165,98.26161,100.9734,,97.89915,,99.80115,98.7196,99.09222,,101.4628,100.0158,99.38223,,104.3574,98.90557,,100.575,,101.4908,,99.30835,98.78519,100.3793,,97.59794,100.1431
,101.6256,99.34081,98.34425,100.783,,97.98384,,99.87383,98.7371,99.27418,,101.3693,100.0403,99.61721,,104.2774,98.86882,,100.3808,,101.3399,,99.23924,98.86941,100.3016,,98.0268,99.99952
,101.654,99.20335,98.51254,100.5692,,98.01488,,99.96755,98.74667,99.4341,,101.1804,100.0487,99.83194,,104.3079,98.87243,,100.2063,,101.1789,,99.17413,98.94762,100.1748,,98.44126,99.84957
,101.6502,99.12219,98.73875,100.3182,,98.0228,,100.0606,98.76238,99.5618,,100.974,100.0296,100.0168,,104.401,98.91072,,100.0609,,101.0483,,99.12459,99.00553,99.99626,,98.80399,99.66228
